time,total load actual,generation solar,generation wind onshore,total load forecast,forecast solar day ahead,forecast wind onshore day ahead
2018-06-14 04:00:00+02:00,23326.0,565.0,5636.0,23198.0,349.0,5255.0
2018-06-14 05:00:00+02:00,23594.0,465.0,5360.0,23572.0,299.0,5101.0
2018-06-14 06:00:00+02:00,25070.0,250.0,5149.0,25178.0,237.0,4910.0
2018-06-14 07:00:00+02:00,27511.0,289.0,4980.0,27603.0,397.0,4750.0
2018-06-14 08:00:00+02:00,29631.0,1085.0,4476.0,29687.0,1111.0,4428.0
2018-06-14 09:00:00+02:00,31004.0,2873.0,4337.0,30992.0,2518.0,4197.0
2018-06-14 10:00:00+02:00,31589.0,4039.0,4173.0,31628.0,3847.0,4056.0
2018-06-14 11:00:00+02:00,32155.0,4794.0,4164.0,32152.0,4663.0,3971.0
2018-06-14 12:00:00+02:00,32696.0,5240.0,4146.0,32725.0,5120.0,3916.0
2018-06-14 13:00:00+02:00,32778.0,5432.0,4173.0,32799.0,5310.0,3950.0
2018-06-14 14:00:00+02:00,31932.0,5489.0,4090.0,31962.0,5334.0,4128.0
2018-06-14 15:00:00+02:00,31480.0,5412.0,4226.0,31442.0,5156.0,4405.0
2018-06-14 16:00:00+02:00,31459.0,5130.0,4346.0,31404.0,4834.0,4639.0
2018-06-14 17:00:00+02:00,31388.0,4643.0,4590.0,31326.0,4398.0,4816.0
2018-06-14 18:00:00+02:00,30987.0,4087.0,4817.0,30745.0,3751.0,4991.0
2018-06-14 19:00:00+02:00,30670.0,3229.0,4839.0,30511.0,2822.0,5131.0
2018-06-14 20:00:00+02:00,30579.0,1980.0,4718.0,30530.0,1750.0,5114.0
2018-06-14 21:00:00+02:00,30783.0,936.0,4506.0,30712.0,926.0,5082.0
2018-06-14 22:00:00+02:00,30016.0,637.0,4611.0,29957.0,638.0,5110.0
2018-06-14 23:00:00+02:00,27773.0,608.0,4659.0,27595.0,581.0,4883.0
2018-06-15 00:00:00+02:00,26545.0,608.0,4494.0,26356.0,575.0,4573.0
2018-06-15 01:00:00+02:00,25039.0,607.0,4292.0,24937.0,554.0,4309.0
2018-06-15 02:00:00+02:00,23831.0,607.0,4024.0,23922.0,513.0,4026.0
2018-06-15 03:00:00+02:00,23459.0,611.0,3983.0,23562.0,487.0,3854.0
2018-06-15 04:00:00+02:00,23245.0,599.0,3989.0,23375.0,435.0,3710.0
2018-06-15 05:00:00+02:00,23665.0,539.0,3875.0,23687.0,361.0,3541.0
2018-06-15 06:00:00+02:00,25173.0,371.0,3834.0,25195.0,285.0,3453.0
2018-06-15 07:00:00+02:00,27629.0,466.0,3721.0,27635.0,494.0,3394.0
2018-06-15 08:00:00+02:00,29804.0,1383.0,3368.0,29782.0,1412.0,2985.0
2018-06-15 09:00:00+02:00,31107.0,3445.0,2857.0,31217.0,2977.0,2571.0
2018-06-15 10:00:00+02:00,31852.0,4541.0,2713.0,31940.0,4313.0,2335.0
2018-06-15 11:00:00+02:00,32392.0,5010.0,2704.0,32573.0,5089.0,2290.0
2018-06-15 12:00:00+02:00,33055.0,5294.0,2592.0,33168.0,5538.0,2303.0
2018-06-15 13:00:00+02:00,33076.0,5394.0,2515.0,33223.0,5712.0,2265.0
2018-06-15 14:00:00+02:00,32079.0,5467.0,2634.0,32307.0,5720.0,2584.0
2018-06-15 15:00:00+02:00,31375.0,5328.0,3179.0,31596.0,5570.0,2973.0
2018-06-15 16:00:00+02:00,31215.0,5079.0,3965.0,31420.0,5252.0,3417.0
2018-06-15 17:00:00+02:00,31216.0,4681.0,4532.0,31252.0,4762.0,3797.0
2018-06-15 18:00:00+02:00,30792.0,4124.0,4815.0,30706.0,4137.0,4203.0
2018-06-15 19:00:00+02:00,30516.0,3341.0,5272.0,30322.0,3249.0,4635.0
2018-06-15 20:00:00+02:00,30192.0,2174.0,5547.0,29947.0,2076.0,4830.0
2018-06-15 21:00:00+02:00,29655.0,1058.0,5326.0,30048.0,1064.0,4893.0
2018-06-15 22:00:00+02:00,29208.0,696.0,5236.0,29557.0,722.0,4962.0
2018-06-15 23:00:00+02:00,27343.0,643.0,5003.0,27565.0,643.0,4742.0
2018-06-16 00:00:00+02:00,26286.0,659.0,4761.0,26484.0,603.0,4757.0
2018-06-16 01:00:00+02:00,24943.0,657.0,4314.0,25027.0,599.0,4489.0
2018-06-16 02:00:00+02:00,23717.0,657.0,3840.0,23840.0,580.0,4084.0
2018-06-16 03:00:00+02:00,23001.0,655.0,3655.0,23034.0,580.0,3620.0
2018-06-16 04:00:00+02:00,22599.0,655.0,3406.0,22598.0,558.0,3232.0
2018-06-16 05:00:00+02:00,22266.0,648.0,3200.0,22323.0,449.0,2953.0
2018-06-16 06:00:00+02:00,22261.0,537.0,3188.0,22222.0,405.0,2699.0
2018-06-16 07:00:00+02:00,22780.0,502.0,3292.0,22670.0,649.0,2523.0
2018-06-16 08:00:00+02:00,24770.0,1336.0,2849.0,24573.0,1505.0,2279.0
2018-06-16 09:00:00+02:00,27066.0,3313.0,2407.0,26780.0,3004.0,2063.0
2018-06-16 10:00:00+02:00,28757.0,4491.0,2310.0,28230.0,4216.0,1904.0
2018-06-16 11:00:00+02:00,29422.0,5013.0,2314.0,28837.0,4912.0,2042.0
2018-06-16 12:00:00+02:00,29815.0,5330.0,2263.0,29158.0,5311.0,2191.0
2018-06-16 13:00:00+02:00,29901.0,5442.0,2378.0,29263.0,5458.0,2357.0
2018-06-16 14:00:00+02:00,29116.0,5398.0,2744.0,28630.0,5396.0,2633.0
2018-06-16 15:00:00+02:00,27968.0,5257.0,3201.0,27421.0,5228.0,3087.0
2018-06-16 16:00:00+02:00,27234.0,4923.0,3621.0,26667.0,4934.0,3538.0
2018-06-16 17:00:00+02:00,27020.0,4374.0,4022.0,26312.0,4485.0,4075.0
2018-06-16 18:00:00+02:00,26875.0,3779.0,4500.0,26097.0,3849.0,4475.0
2018-06-16 19:00:00+02:00,26881.0,3028.0,5004.0,26257.0,2932.0,4986.0
2018-06-16 20:00:00+02:00,27057.0,1896.0,5306.0,26588.0,1834.0,5423.0
2018-06-16 21:00:00+02:00,27518.0,957.0,5527.0,27288.0,977.0,5893.0
2018-06-16 22:00:00+02:00,27710.0,666.0,5864.0,27464.0,631.0,6349.0
2018-06-16 23:00:00+02:00,26134.0,649.0,6054.0,25893.0,580.0,6409.0
2018-06-17 00:00:00+02:00,24507.0,642.0,6202.0,24517.0,628.0,6466.0
2018-06-17 01:00:00+02:00,23046.0,639.0,6148.0,23006.0,629.0,6456.0
2018-06-17 02:00:00+02:00,21862.0,638.0,5839.0,21927.0,628.0,6183.0
2018-06-17 03:00:00+02:00,21248.0,636.0,5480.0,21293.0,617.0,5867.0
2018-06-17 04:00:00+02:00,20821.0,598.0,4963.0,20767.0,598.0,5577.0
2018-06-17 05:00:00+02:00,20727.0,510.0,4766.0,20640.0,561.0,5278.0
2018-06-17 06:00:00+02:00,20470.0,437.0,4691.0,20335.0,484.0,4976.0
2018-06-17 07:00:00+02:00,20438.0,480.0,4490.0,20208.0,575.0,4700.0
2018-06-17 08:00:00+02:00,21646.0,1276.0,4184.0,21310.0,1401.0,4309.0
2018-06-17 09:00:00+02:00,23482.0,3156.0,3985.0,23309.0,3170.0,3993.0
2018-06-17 10:00:00+02:00,24995.0,4435.0,3956.0,24921.0,4360.0,3793.0
2018-06-17 11:00:00+02:00,25949.0,4936.0,3871.0,26003.0,4975.0,3784.0
2018-06-17 12:00:00+02:00,26344.0,5219.0,3914.0,26491.0,5348.0,3715.0
2018-06-17 13:00:00+02:00,26905.0,5347.0,3887.0,27003.0,5548.0,3717.0
2018-06-17 14:00:00+02:00,26909.0,5323.0,4032.0,26909.0,5531.0,3874.0
2018-06-17 15:00:00+02:00,25932.0,5236.0,4221.0,25818.0,5407.0,4174.0
2018-06-17 16:00:00+02:00,25249.0,5022.0,4481.0,25160.0,5136.0,4487.0
2018-06-17 17:00:00+02:00,24967.0,4634.0,4833.0,24896.0,4729.0,4902.0
2018-06-17 18:00:00+02:00,25160.0,4058.0,5228.0,24965.0,4093.0,5276.0
2018-06-17 19:00:00+02:00,25612.0,3170.0,5648.0,25316.0,3175.0,5673.0
2018-06-17 20:00:00+02:00,26143.0,1995.0,6049.0,25896.0,2020.0,6034.0
2018-06-17 21:00:00+02:00,27071.0,971.0,6326.0,26875.0,1077.0,6420.0
2018-06-17 22:00:00+02:00,27959.0,673.0,6612.0,27753.0,708.0,6868.0
2018-06-17 23:00:00+02:00,26389.0,647.0,6530.0,26100.0,624.0,6856.0
2018-06-18 00:00:00+02:00,24422.0,644.0,6279.0,24588.0,632.0,6564.0
2018-06-18 01:00:00+02:00,22951.0,644.0,6295.0,23158.0,617.0,6484.0
2018-06-18 02:00:00+02:00,22081.0,643.0,6347.0,22073.0,608.0,6294.0
2018-06-18 03:00:00+02:00,21783.0,629.0,6073.0,21837.0,582.0,6136.0
2018-06-18 04:00:00+02:00,21805.0,586.0,5971.0,21787.0,541.0,6054.0
2018-06-18 05:00:00+02:00,22273.0,472.0,5947.0,22352.0,474.0,6046.0
2018-06-18 06:00:00+02:00,24374.0,327.0,5933.0,24451.0,363.0,6167.0
2018-06-18 07:00:00+02:00,27194.0,422.0,6084.0,27362.0,442.0,6236.0
2018-06-18 08:00:00+02:00,29655.0,1208.0,5967.0,30046.0,1151.0,6104.0
2018-06-18 09:00:00+02:00,31465.0,2969.0,5737.0,31712.0,2785.0,6065.0
2018-06-18 10:00:00+02:00,32562.0,4215.0,5779.0,32603.0,3976.0,6094.0
2018-06-18 11:00:00+02:00,33174.0,4777.0,5896.0,33219.0,4620.0,6084.0
2018-06-18 12:00:00+02:00,33909.0,5212.0,5892.0,33840.0,5003.0,6020.0
2018-06-18 13:00:00+02:00,34276.0,5357.0,5572.0,33981.0,5171.0,5887.0
2018-06-18 14:00:00+02:00,33565.0,5390.0,5809.0,33241.0,5168.0,6117.0
2018-06-18 15:00:00+02:00,32998.0,5202.0,6252.0,32794.0,5038.0,6401.0
2018-06-18 16:00:00+02:00,32969.0,4959.0,6960.0,32789.0,4702.0,6680.0
2018-06-18 17:00:00+02:00,32958.0,4467.0,7675.0,32786.0,4228.0,7027.0
2018-06-18 18:00:00+02:00,32504.0,3759.0,8128.0,32205.0,3530.0,7431.0
2018-06-18 19:00:00+02:00,32061.0,2908.0,8492.0,31869.0,2569.0,7879.0
2018-06-18 20:00:00+02:00,31681.0,1794.0,8579.0,31659.0,1559.0,8175.0
2018-06-18 21:00:00+02:00,31457.0,894.0,8699.0,31529.0,826.0,8459.0
2018-06-18 22:00:00+02:00,30606.0,628.0,8899.0,30610.0,558.0,8782.0
2018-06-18 23:00:00+02:00,28100.0,601.0,8747.0,28201.0,523.0,8721.0
2018-06-19 00:00:00+02:00,26818.0,601.0,8553.0,26812.0,547.0,8309.0
2018-06-19 01:00:00+02:00,25378.0,589.0,8250.0,25302.0,533.0,8373.0
2018-06-19 02:00:00+02:00,24349.0,496.0,8074.0,24166.0,518.0,8019.0
2018-06-19 03:00:00+02:00,23941.0,395.0,7969.0,23810.0,474.0,7761.0
2018-06-19 04:00:00+02:00,23605.0,349.0,7902.0,23663.0,378.0,7479.0
2018-06-19 05:00:00+02:00,23921.0,313.0,7812.0,23976.0,322.0,7217.0
2018-06-19 06:00:00+02:00,25499.0,209.0,7646.0,25648.0,334.0,6922.0
2018-06-19 07:00:00+02:00,28114.0,444.0,7488.0,28375.0,559.0,6627.0
2018-06-19 08:00:00+02:00,30220.0,1291.0,6756.0,30583.0,1379.0,5957.0
2018-06-19 09:00:00+02:00,31923.0,3175.0,6178.0,32115.0,2922.0,5418.0
2018-06-19 10:00:00+02:00,33073.0,4509.0,5491.0,33085.0,4130.0,4931.0
2018-06-19 11:00:00+02:00,33594.0,5078.0,4981.0,33815.0,4815.0,4543.0
2018-06-19 12:00:00+02:00,34508.0,5375.0,4481.0,34487.0,5184.0,4239.0
2018-06-19 13:00:00+02:00,34653.0,5482.0,4051.0,34708.0,5371.0,3967.0
2018-06-19 14:00:00+02:00,34020.0,5413.0,3810.0,33988.0,5399.0,3842.0
2018-06-19 15:00:00+02:00,33573.0,5290.0,3625.0,33568.0,5265.0,3832.0
2018-06-19 16:00:00+02:00,33510.0,5011.0,3439.0,33485.0,4946.0,3921.0
2018-06-19 17:00:00+02:00,33500.0,4615.0,3484.0,33493.0,4463.0,4190.0
2018-06-19 18:00:00+02:00,33100.0,4138.0,3666.0,32960.0,3831.0,4437.0
2018-06-19 19:00:00+02:00,32698.0,3271.0,3797.0,32570.0,2978.0,4776.0
2018-06-19 20:00:00+02:00,32516.0,2035.0,3874.0,32216.0,1923.0,4968.0
2018-06-19 21:00:00+02:00,32195.0,1042.0,4069.0,31928.0,1027.0,5135.0
2018-06-19 22:00:00+02:00,31326.0,737.0,4132.0,31032.0,678.0,5316.0
2018-06-19 23:00:00+02:00,28841.0,708.0,4102.0,28691.0,611.0,5026.0
2018-06-20 00:00:00+02:00,27475.0,708.0,4004.0,27366.0,530.0,4437.0
2018-06-20 01:00:00+02:00,25777.0,707.0,3807.0,25863.0,517.0,4235.0
2018-06-20 02:00:00+02:00,24736.0,703.0,3609.0,24778.0,507.0,3907.0
2018-06-20 03:00:00+02:00,24422.0,668.0,3380.0,24324.0,494.0,3596.0
2018-06-20 04:00:00+02:00,24210.0,604.0,3296.0,24091.0,477.0,3318.0
2018-06-20 05:00:00+02:00,24447.0,510.0,3209.0,24354.0,395.0,3062.0
2018-06-20 06:00:00+02:00,26116.0,399.0,2922.0,25889.0,405.0,2802.0
2018-06-20 07:00:00+02:00,28482.0,519.0,2712.0,28496.0,601.0,2524.0
2018-06-20 08:00:00+02:00,30864.0,1304.0,2307.0,30741.0,1460.0,2269.0
2018-06-20 09:00:00+02:00,32538.0,2997.0,1875.0,32226.0,2897.0,2093.0
2018-06-20 10:00:00+02:00,33636.0,4130.0,1799.0,33296.0,4108.0,2033.0
2018-06-20 11:00:00+02:00,34469.0,4767.0,1914.0,34007.0,4827.0,2102.0
2018-06-20 12:00:00+02:00,35190.0,5084.0,1982.0,34853.0,5074.0,2178.0
2018-06-20 13:00:00+02:00,35513.0,5239.0,2007.0,35251.0,5275.0,2257.0
2018-06-20 14:00:00+02:00,34769.0,5316.0,2101.0,34566.0,5126.0,2336.0
2018-06-20 15:00:00+02:00,34304.0,5151.0,2248.0,34201.0,4975.0,2448.0
2018-06-20 16:00:00+02:00,34311.0,4691.0,2425.0,34104.0,4646.0,2605.0
2018-06-20 17:00:00+02:00,34373.0,4176.0,2671.0,34131.0,4164.0,2900.0
2018-06-20 18:00:00+02:00,33809.0,3709.0,2991.0,33523.0,3453.0,3261.0
2018-06-20 19:00:00+02:00,33497.0,3064.0,3215.0,33039.0,2560.0,3635.0
2018-06-20 20:00:00+02:00,33103.0,1887.0,3509.0,32668.0,1556.0,3912.0
2018-06-20 21:00:00+02:00,32395.0,952.0,3933.0,32290.0,845.0,4217.0
2018-06-20 22:00:00+02:00,31629.0,736.0,4338.0,31592.0,578.0,4518.0
2018-06-20 23:00:00+02:00,29263.0,714.0,4378.0,29099.0,495.0,4481.0
2018-06-21 00:00:00+02:00,27761.0,659.0,4227.0,27802.0,539.0,4630.0
2018-06-21 01:00:00+02:00,26298.0,607.0,3896.0,26164.0,499.0,4477.0
2018-06-21 02:00:00+02:00,25212.0,534.0,3402.0,25013.0,461.0,4348.0
2018-06-21 03:00:00+02:00,24897.0,498.0,3190.0,24605.0,438.0,4221.0
2018-06-21 04:00:00+02:00,24604.0,491.0,3226.0,24372.0,389.0,4130.0
2018-06-21 05:00:00+02:00,25001.0,412.0,3548.0,24623.0,330.0,4171.0
2018-06-21 06:00:00+02:00,26571.0,277.0,3143.0,26130.0,323.0,4246.0
2018-06-21 07:00:00+02:00,28993.0,390.0,3005.0,28632.0,529.0,4307.0
2018-06-21 08:00:00+02:00,31206.0,1079.0,2731.0,30909.0,1251.0,3993.0
2018-06-21 09:00:00+02:00,33032.0,2318.0,2362.0,32688.0,2608.0,3669.0
2018-06-21 10:00:00+02:00,34119.0,3119.0,2087.0,33681.0,3827.0,3438.0
2018-06-21 11:00:00+02:00,34753.0,3634.0,1967.0,34351.0,4546.0,3462.0
2018-06-21 12:00:00+02:00,35347.0,4229.0,1840.0,35261.0,4867.0,3528.0
2018-06-21 13:00:00+02:00,35856.0,4912.0,1973.0,35613.0,5006.0,3685.0
2018-06-21 14:00:00+02:00,35232.0,5062.0,2291.0,34949.0,5003.0,3899.0
2018-06-21 15:00:00+02:00,34743.0,4998.0,2765.0,34608.0,4897.0,4200.0
2018-06-21 16:00:00+02:00,34875.0,4741.0,3405.0,34550.0,4657.0,4533.0
2018-06-21 17:00:00+02:00,34818.0,4406.0,4260.0,34591.0,4231.0,5106.0
2018-06-21 18:00:00+02:00,34269.0,3850.0,5085.0,34024.0,3600.0,5720.0
2018-06-21 19:00:00+02:00,33725.0,2932.0,5509.0,33460.0,2766.0,6398.0
2018-06-21 20:00:00+02:00,33169.0,1779.0,6177.0,32948.0,1761.0,6893.0
2018-06-21 21:00:00+02:00,32652.0,892.0,6589.0,32442.0,941.0,7337.0
2018-06-21 22:00:00+02:00,31887.0,682.0,7037.0,31761.0,576.0,7734.0
2018-06-21 23:00:00+02:00,29578.0,640.0,7380.0,29388.0,519.0,7580.0
2018-06-22 00:00:00+02:00,28355.0,532.0,7252.0,28145.0,543.0,7029.0
2018-06-22 01:00:00+02:00,26648.0,439.0,6582.0,26497.0,542.0,6853.0
2018-06-22 02:00:00+02:00,25441.0,337.0,6100.0,25275.0,475.0,6593.0
2018-06-22 03:00:00+02:00,25028.0,331.0,5717.0,24908.0,475.0,6273.0
2018-06-22 04:00:00+02:00,24828.0,299.0,5698.0,24648.0,455.0,5939.0
2018-06-22 05:00:00+02:00,25145.0,256.0,5647.0,24899.0,333.0,5649.0
2018-06-22 06:00:00+02:00,26756.0,159.0,5479.0,26488.0,319.0,5344.0
2018-06-22 07:00:00+02:00,29243.0,327.0,5010.0,28994.0,547.0,5044.0
2018-06-22 08:00:00+02:00,31360.0,1014.0,4605.0,31171.0,1241.0,4623.0
2018-06-22 09:00:00+02:00,33300.0,2240.0,4365.0,32833.0,2612.0,4238.0
2018-06-22 10:00:00+02:00,34478.0,3341.0,4153.0,33979.0,3725.0,3996.0
2018-06-22 11:00:00+02:00,35207.0,4353.0,3993.0,34796.0,4501.0,3979.0
2018-06-22 12:00:00+02:00,36037.0,4988.0,4044.0,35598.0,5018.0,3996.0
2018-06-22 13:00:00+02:00,36403.0,5058.0,4355.0,35886.0,5255.0,4109.0
2018-06-22 14:00:00+02:00,35553.0,5163.0,4495.0,35174.0,5263.0,4354.0
2018-06-22 15:00:00+02:00,34690.0,5104.0,4524.0,34565.0,5088.0,4682.0
2018-06-22 16:00:00+02:00,34563.0,4819.0,4842.0,34382.0,4799.0,5077.0
2018-06-22 17:00:00+02:00,34426.0,4259.0,5229.0,34315.0,4343.0,5570.0
2018-06-22 18:00:00+02:00,33890.0,3638.0,5755.0,33705.0,3674.0,6081.0
2018-06-22 19:00:00+02:00,33344.0,2836.0,6446.0,33133.0,2745.0,6521.0
2018-06-22 20:00:00+02:00,32566.0,1674.0,7008.0,32263.0,1655.0,6769.0
2018-06-22 21:00:00+02:00,31784.0,825.0,7210.0,31663.0,880.0,6992.0
2018-06-22 22:00:00+02:00,30983.0,635.0,7293.0,31211.0,593.0,7183.0
2018-06-22 23:00:00+02:00,29135.0,599.0,7283.0,29256.0,586.0,6980.0
2018-06-23 00:00:00+02:00,28162.0,530.0,6974.0,27876.0,521.0,6427.0
2018-06-23 01:00:00+02:00,26703.0,425.0,6582.0,26381.0,533.0,6139.0
2018-06-23 02:00:00+02:00,25263.0,359.0,6002.0,25000.0,440.0,5622.0
2018-06-23 03:00:00+02:00,24532.0,293.0,5119.0,24321.0,427.0,5052.0
2018-06-23 04:00:00+02:00,23981.0,272.0,4573.0,23793.0,408.0,4528.0
2018-06-23 05:00:00+02:00,23579.0,254.0,4150.0,23412.0,320.0,4124.0
2018-06-23 06:00:00+02:00,23500.0,148.0,3731.0,23324.0,289.0,3758.0
2018-06-23 07:00:00+02:00,24206.0,347.0,3386.0,23786.0,406.0,3409.0
2018-06-23 08:00:00+02:00,26117.0,1082.0,2915.0,25698.0,1176.0,2994.0
2018-06-23 09:00:00+02:00,28368.0,2682.0,2738.0,28049.0,2696.0,2647.0
2018-06-23 10:00:00+02:00,30180.0,4211.0,2593.0,29857.0,3954.0,2419.0
2018-06-23 11:00:00+02:00,30977.0,4882.0,2683.0,30589.0,4659.0,2556.0
2018-06-23 12:00:00+02:00,31535.0,5174.0,3079.0,31101.0,5085.0,2778.0
2018-06-23 13:00:00+02:00,31889.0,5303.0,3307.0,31483.0,5345.0,3017.0
2018-06-23 14:00:00+02:00,31458.0,5165.0,3296.0,31036.0,5396.0,3223.0
2018-06-23 15:00:00+02:00,30595.0,5046.0,3338.0,29986.0,5272.0,3441.0
2018-06-23 16:00:00+02:00,29769.0,4870.0,3552.0,29370.0,4933.0,3675.0
2018-06-23 17:00:00+02:00,29513.0,4197.0,3845.0,29051.0,4449.0,3883.0
2018-06-23 18:00:00+02:00,29355.0,3353.0,4108.0,28795.0,3802.0,4060.0
2018-06-23 19:00:00+02:00,29397.0,2633.0,4375.0,28639.0,2859.0,4210.0
2018-06-23 20:00:00+02:00,29286.0,1574.0,4545.0,28582.0,1688.0,4340.0
2018-06-23 21:00:00+02:00,29056.0,815.0,4738.0,28664.0,956.0,4461.0
2018-06-23 22:00:00+02:00,28844.0,660.0,4913.0,28828.0,645.0,4665.0
2018-06-23 23:00:00+02:00,27269.0,611.0,4892.0,27292.0,598.0,4598.0
2018-06-24 00:00:00+02:00,25716.0,546.0,4863.0,25815.0,529.0,4487.0
2018-06-24 01:00:00+02:00,24383.0,415.0,4893.0,24482.0,525.0,4281.0
2018-06-24 02:00:00+02:00,23256.0,328.0,4635.0,23194.0,466.0,3901.0
2018-06-24 03:00:00+02:00,22580.0,191.0,3814.0,22523.0,427.0,3380.0
2018-06-24 04:00:00+02:00,22124.0,73.0,3118.0,21978.0,409.0,2958.0
2018-06-24 05:00:00+02:00,21877.0,73.0,2637.0,21727.0,360.0,2584.0
2018-06-24 06:00:00+02:00,21620.0,82.0,2217.0,21359.0,333.0,2215.0
2018-06-24 07:00:00+02:00,21394.0,227.0,1776.0,21234.0,572.0,1903.0
2018-06-24 08:00:00+02:00,22617.0,850.0,1373.0,22505.0,1399.0,1588.0
2018-06-24 09:00:00+02:00,24328.0,1936.0,973.0,24404.0,2667.0,1334.0
2018-06-24 10:00:00+02:00,25740.0,3605.0,952.0,26148.0,3790.0,1239.0
2018-06-24 11:00:00+02:00,26844.0,4580.0,1154.0,27325.0,4648.0,1338.0
2018-06-24 12:00:00+02:00,27739.0,5011.0,1459.0,28016.0,5103.0,1477.0
2018-06-24 13:00:00+02:00,28468.0,5178.0,1602.0,28796.0,5257.0,1656.0
2018-06-24 14:00:00+02:00,28939.0,5204.0,1675.0,29019.0,5243.0,1808.0
2018-06-24 15:00:00+02:00,28233.0,5024.0,1782.0,28117.0,5124.0,2016.0
2018-06-24 16:00:00+02:00,27710.0,4683.0,1779.0,27712.0,4805.0,2212.0
2018-06-24 17:00:00+02:00,27635.0,4193.0,1961.0,27270.0,4390.0,2518.0
2018-06-24 18:00:00+02:00,27641.0,3457.0,2178.0,27366.0,3767.0,2950.0
2018-06-24 19:00:00+02:00,27872.0,2498.0,2381.0,27769.0,2854.0,3349.0
2018-06-24 20:00:00+02:00,28204.0,1373.0,2409.0,28082.0,1782.0,3644.0
2018-06-24 21:00:00+02:00,28878.0,642.0,2667.0,28653.0,970.0,3893.0
2018-06-24 22:00:00+02:00,29905.0,486.0,3092.0,29509.0,628.0,4220.0
2018-06-24 23:00:00+02:00,28273.0,456.0,3426.0,27917.0,582.0,4288.0
2018-06-25 00:00:00+02:00,26169.0,406.0,3771.0,26275.0,526.0,3985.0
2018-06-25 01:00:00+02:00,24549.0,272.0,3934.0,24726.0,517.0,3976.0
2018-06-25 02:00:00+02:00,23529.0,133.0,3884.0,23377.0,395.0,3845.0
2018-06-25 03:00:00+02:00,23106.0,71.0,3559.0,23122.0,383.0,3573.0
2018-06-25 04:00:00+02:00,22985.0,71.0,3269.0,22928.0,367.0,3331.0
2018-06-25 05:00:00+02:00,23473.0,71.0,3021.0,23369.0,255.0,3120.0
2018-06-25 06:00:00+02:00,25449.0,83.0,2940.0,25240.0,237.0,2888.0
2018-06-25 07:00:00+02:00,28008.0,275.0,2863.0,27786.0,418.0,2598.0
2018-06-25 08:00:00+02:00,30594.0,871.0,2362.0,30082.0,1133.0,1991.0
2018-06-25 09:00:00+02:00,32881.0,1689.0,1798.0,32107.0,2338.0,1415.0
2018-06-25 10:00:00+02:00,34227.0,2852.0,1349.0,33343.0,3454.0,1079.0
2018-06-25 11:00:00+02:00,34880.0,3744.0,1103.0,34064.0,4209.0,991.0
2018-06-25 12:00:00+02:00,35800.0,4291.0,1015.0,34985.0,4609.0,991.0
2018-06-25 13:00:00+02:00,36379.0,4709.0,1041.0,35585.0,4822.0,1073.0
2018-06-25 14:00:00+02:00,35953.0,4915.0,1025.0,35192.0,4890.0,1240.0
2018-06-25 15:00:00+02:00,35537.0,4976.0,1176.0,34767.0,4705.0,1535.0
2018-06-25 16:00:00+02:00,35565.0,4745.0,1406.0,34795.0,4462.0,1842.0
2018-06-25 17:00:00+02:00,35521.0,4295.0,1535.0,34807.0,4057.0,2205.0
2018-06-25 18:00:00+02:00,34916.0,3576.0,1768.0,34369.0,3462.0,2606.0
2018-06-25 19:00:00+02:00,34367.0,2655.0,1850.0,33944.0,2567.0,3008.0
2018-06-25 20:00:00+02:00,33898.0,1618.0,2043.0,33445.0,1615.0,3127.0
2018-06-25 21:00:00+02:00,32904.0,761.0,2261.0,32895.0,875.0,3073.0
2018-06-25 22:00:00+02:00,32238.0,537.0,2423.0,32015.0,628.0,3093.0
2018-06-25 23:00:00+02:00,29832.0,459.0,2512.0,29656.0,602.0,2954.0
2018-06-26 00:00:00+02:00,28393.0,330.0,2301.0,28274.0,496.0,2634.0
2018-06-26 01:00:00+02:00,26760.0,167.0,2300.0,26647.0,470.0,2407.0
2018-06-26 02:00:00+02:00,25532.0,139.0,2140.0,25533.0,351.0,2142.0
2018-06-26 03:00:00+02:00,25074.0,133.0,2112.0,25104.0,327.0,1890.0
2018-06-26 04:00:00+02:00,25132.0,139.0,1867.0,24832.0,356.0,1671.0
2018-06-26 05:00:00+02:00,25377.0,83.0,1580.0,25122.0,276.0,1455.0
2018-06-26 06:00:00+02:00,26865.0,81.0,1259.0,26820.0,256.0,1259.0
2018-06-26 07:00:00+02:00,29097.0,222.0,943.0,29538.0,413.0,1078.0
2018-06-26 08:00:00+02:00,31224.0,772.0,669.0,32012.0,1124.0,858.0
2018-06-26 09:00:00+02:00,33508.0,1945.0,398.0,33891.0,2430.0,677.0
2018-06-26 10:00:00+02:00,34660.0,3598.0,353.0,35161.0,3690.0,598.0
2018-06-26 11:00:00+02:00,35354.0,4597.0,538.0,35875.0,4622.0,676.0
2018-06-26 12:00:00+02:00,36184.0,5084.0,689.0,36712.0,5189.0,837.0
2018-06-26 13:00:00+02:00,36653.0,5257.0,841.0,37122.0,5430.0,1065.0
2018-06-26 14:00:00+02:00,36209.0,5290.0,990.0,36571.0,5403.0,1377.0
2018-06-26 15:00:00+02:00,35709.0,5145.0,1152.0,36241.0,5223.0,1714.0
2018-06-26 16:00:00+02:00,35671.0,4736.0,1499.0,36279.0,4862.0,2052.0
2018-06-26 17:00:00+02:00,35641.0,4189.0,1880.0,36246.0,4312.0,2272.0
